id,host_id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
25031811,34969328,Oud-Oost,Entire home/apt,129,3,5,2018-10-07,0.9,8
25037306,63095007,Oostelijk Havengebied - Indische Buurt,Entire home/apt,150,4,2,2018-08-09,0.48,0
25040073,13455730,Centrum-West,Entire home/apt,125,1,4,2018-09-29,0.71,0
25043554,147478717,Buitenveldert - Zuidas,Private room,100,3,2,2018-07-07,0.32,334
25044720,189334195,De Baarsjes - Oud-West,Private room,80,1,32,2018-11-20,4.85,8
25047684,5476119,De Baarsjes - Oud-West,Entire home/apt,279,2,14,2018-08-26,2.14,261
25048291,10679603,De Baarsjes - Oud-West,Entire home/apt,100,1,8,2018-11-25,1.28,3
25049782,5404358,Buitenveldert - Zuidas,Entire home/apt,110,2,1,2018-06-18,0.17,0
25049884,189372348,Westerpark,Entire home/apt,140,2,2,2018-05-14,0.29,70
25049999,25809661,Slotervaart,Entire home/apt,89,7,2,2018-08-15,0.5,0
25050634,4464682,Slotervaart,Entire home/apt,100,2,2,2018-06-03,0.31,34
25051445,154336053,Bos en Lommer,Private room,60,3,3,2018-08-18,0.44,0
25051482,22372023,Centrum-West,Entire home/apt,170,1,21,2018-12-02,3.25,9
25051800,175856582,Bijlmer-Centrum,Entire home/apt,165,3,4,2018-11-25,1.12,48
25053634,70535893,IJburg - Zeeburgereiland,Private room,159,2,13,2018-11-18,2.77,362
25064293,65859990,Centrum-West,Entire home/apt,71,2,16,2018-07-27,2.36,0
25065736,148568459,De Pijp - Rivierenbuurt,Entire home/apt,135,3,2,2018-06-18,0.33,0
25072187,13156268,Oostelijk Havengebied - Indische Buurt,Entire home/apt,130,1,5,2018-08-02,0.98,4
25074178,5968888,Oostelijk Havengebied - Indische Buurt,Entire home/apt,130,2,4,2018-12-03,0.63,2
25076653,7408410,De Baarsjes - Oud-West,Entire home/apt,90,3,3,2018-12-02,0.47,0
25091600,2524837,Centrum-West,Entire home/apt,155,3,4,2018-07-17,0.79,0
25091884,189678405,De Pijp - Rivierenbuurt,Entire home/apt,150,3,6,2018-07-27,1.14,0
25092376,3576778,De Baarsjes - Oud-West,Entire home/apt,95,3,3,2018-08-27,0.46,0
25092999,189683958,Centrum-Oost,Entire home/apt,150,3,9,2018-11-19,1.34,23
25105789,1352286,Zuid,Entire home/apt,125,3,4,2018-10-28,0.65,18
25108281,21076035,Bos en Lommer,Entire home/apt,300,2,7,2018-08-26,1.12,0
25108544,27733078,Centrum-West,Private room,95,2,42,2018-11-29,6.27,93
25117528,76180289,Zuid,Entire home/apt,175,2,4,2018-08-08,0.69,0
25118453,65859990,De Baarsjes - Oud-West,Entire home/apt,74,2,5,2018-07-28,0.79,16
25118949,65859990,Centrum-West,Entire home/apt,175,2,20,2018-07-19,3.09,0
25121218,27733078,Centrum-West,Private room,75,2,47,2018-12-03,7.05,82
25121245,13947044,IJburg - Zeeburgereiland,Private room,95,1,77,2018-12-02,11.85,161
25121488,15271689,Oostelijk Havengebied - Indische Buurt,Entire home/apt,115,3,11,2018-10-17,1.83,8
25124877,13493439,IJburg - Zeeburgereiland,Private room,85,2,0,,,178
25125419,13493439,IJburg - Zeeburgereiland,Private room,85,2,1,2018-06-03,0.16,268
25125667,163415318,De Baarsjes - Oud-West,Entire home/apt,149,3,2,2018-07-01,0.31,0
25133074,5647495,De Pijp - Rivierenbuurt,Entire home/apt,250,2,13,2018-09-16,1.99,198
25134755,137535231,De Pijp - Rivierenbuurt,Entire home/apt,300,2,8,2018-11-04,1.39,84
25144750,65859990,Centrum-West,Entire home/apt,130,2,1,2018-07-12,0.2,0
25144894,10635100,Oostelijk Havengebied - Indische Buurt,Private room,140,1,3,2018-09-26,0.59,358
25146128,190048519,Oud-Oost,Entire home/apt,97,7,2,2018-08-07,0.4,154
25149358,190062426,Noord-Oost,Entire home/apt,130,4,7,2018-07-23,1.14,0
25151394,26731729,De Baarsjes - Oud-West,Entire home/apt,130,2,2,2018-07-27,0.39,0
25152950,6558719,Bijlmer-Oost,Entire home/apt,85,3,5,2018-08-27,0.8,340
25153607,22042850,De Baarsjes - Oud-West,Entire home/apt,180,5,0,,,0
25154290,190086688,Centrum-Oost,Entire home/apt,269,2,5,2018-11-04,0.87,76
25154344,189486458,Westerpark,Entire home/apt,100,1,16,2018-09-23,2.55,7
25157473,60397782,Bos en Lommer,Entire home/apt,77,1,3,2018-07-16,0.52,0
25159136,182599784,Gaasperdam - Driemond,Entire home/apt,275,7,3,2018-09-01,0.68,66
25159692,4761807,Oostelijk Havengebied - Indische Buurt,Entire home/apt,130,4,7,2018-10-05,1.15,0
25162622,1980968,Centrum-West,Private room,120,3,26,2018-11-29,6.19,95
25163203,14025318,Centrum-West,Entire home/apt,115,2,12,2018-11-24,1.93,3
25164708,26726908,IJburg - Zeeburgereiland,Private room,80,1,3,2018-07-02,0.46,363
25164829,70596046,Centrum-West,Private room,140,1,31,2018-12-02,4.65,6
25166693,3389979,Osdorp,Entire home/apt,130,4,2,2018-08-14,0.47,21
25170214,11514457,Westerpark,Entire home/apt,180,2,7,2018-09-23,1.2,0
25171555,190214815,De Baarsjes - Oud-West,Entire home/apt,80,2,6,2018-11-18,1.14,4
25174255,60397782,Bos en Lommer,Private room,80,2,3,2018-11-25,3.0,26
25174672,2417486,Zuid,Entire home/apt,350,3,2,2018-09-16,0.35,25
25176965,52243471,Westerpark,Entire home/apt,147,2,8,2018-09-23,1.58,0
25177209,188577795,Noord-West,Private room,35,1,13,2018-11-18,2.0,13
25177416,190245714,Centrum-Oost,Entire home/apt,230,5,10,2018-10-27,2.1,5
25179644,190253774,Centrum-Oost,Private room,119,3,1,2018-09-11,0.34,65
25182478,190278263,Oud-Oost,Entire home/apt,139,3,2,2018-10-22,0.67,8
25182865,182576146,De Pijp - Rivierenbuurt,Private room,159,1,44,2018-11-28,6.6,75
25182923,4915587,Slotervaart,Entire home/apt,125,3,4,2018-07-22,0.76,0
25183743,158702225,Centrum-Oost,Entire home/apt,94,3,0,,,0
25184250,182576146,De Pijp - Rivierenbuurt,Private room,99,1,41,2018-11-29,6.15,76
25184524,20304784,Slotervaart,Entire home/apt,150,1,12,2018-10-22,1.78,49
25187169,4212438,Noord-West,Entire home/apt,105,2,10,2018-11-18,1.76,72
25187646,190315474,Westerpark,Entire home/apt,125,2,8,2018-10-27,1.33,43
25187733,27051788,Noord-Oost,Entire home/apt,175,3,4,2018-09-30,0.95,0
25189051,3329689,IJburg - Zeeburgereiland,Entire home/apt,130,2,7,2018-11-26,1.11,45
25197304,54175722,De Pijp - Rivierenbuurt,Private room,75,2,4,2018-06-17,0.6,89
25197864,78161100,Zuid,Entire home/apt,200,2,3,2018-08-26,0.75,0
25198692,155336925,Oostelijk Havengebied - Indische Buurt,Entire home/apt,100,1,4,2018-09-02,0.64,0
25199398,156648353,IJburg - Zeeburgereiland,Private room,130,2,14,2018-11-09,2.75,185
25201315,23370412,Bos en Lommer,Entire home/apt,100,4,4,2018-08-22,0.81,7
25202255,1008875,Centrum-Oost,Entire home/apt,275,2,2,2018-10-08,0.81,81
25202838,190426407,Centrum-West,Entire home/apt,300,2,4,2018-10-21,0.71,364
25203051,190420555,Bos en Lommer,Private room,30,1,5,2018-06-13,0.77,0
25204219,16475164,Centrum-West,Entire home/apt,169,3,12,2018-11-24,1.86,9
25207799,5824086,Centrum-West,Entire home/apt,500,3,10,2018-11-21,1.73,0
25208830,7203602,Oostelijk Havengebied - Indische Buurt,Entire home/apt,135,2,3,2018-07-01,0.52,0
25218906,53165150,Noord-Oost,Private room,47,1,9,2018-08-15,1.68,120
25220875,14197515,De Baarsjes - Oud-West,Entire home/apt,280,2,3,2018-11-25,1.76,26
25228846,38470153,De Baarsjes - Oud-West,Entire home/apt,100,2,8,2018-11-17,1.25,0
25242258,7718405,Zuid,Entire home/apt,320,4,3,2018-09-24,0.54,177
25243507,11318239,Oostelijk Havengebied - Indische Buurt,Entire home/apt,120,3,9,2018-10-14,1.47,0
25244118,2856748,Centrum-West,Entire home/apt,750,5,0,,,365
25251026,11152072,De Baarsjes - Oud-West,Entire home/apt,900,3,3,2018-10-14,1.13,344
25253777,7463179,IJburg - Zeeburgereiland,Private room,45,2,5,2018-10-05,0.82,165
25257406,7605352,Centrum-West,Entire home/apt,175,2,8,2018-10-24,1.35,2
25257536,14070770,De Pijp - Rivierenbuurt,Entire home/apt,99,2,4,2018-09-30,0.66,7
25257623,7126646,De Baarsjes - Oud-West,Entire home/apt,160,3,2,2018-07-08,0.39,0
25257954,19556938,Noord-West,Entire home/apt,81,5,9,2018-11-18,1.44,17
25263154,28551642,Centrum-West,Private room,199,2,15,2018-11-12,2.31,46
25270050,33183739,Centrum-Oost,Private room,90,2,10,2018-12-04,3.75,5
25270739,5419414,De Aker - Nieuw Sloten,Private room,59,3,8,2018-10-11,1.28,9
25272175,9547244,De Pijp - Rivierenbuurt,Entire home/apt,299,2,2,2018-09-09,0.51,18
25273699,113977564,De Baarsjes - Oud-West,Entire home/apt,79,2,3,2018-11-05,0.53,0
25273911,9266559,De Pijp - Rivierenbuurt,Entire home/apt,350,2,3,2018-10-21,0.49,8
25275319,48495952,Centrum-Oost,Entire home/apt,249,3,14,2018-11-26,2.58,328
25275733,127413418,Westerpark,Entire home/apt,219,4,1,2018-08-10,0.25,7
25275747,65859990,Centrum-West,Entire home/apt,110,2,18,2018-07-30,2.78,0
25276439,27123033,De Baarsjes - Oud-West,Entire home/apt,140,3,8,2018-12-02,1.4,197
25279688,83503768,De Pijp - Rivierenbuurt,Entire home/apt,150,3,3,2018-08-18,0.73,9
25279818,187641753,De Pijp - Rivierenbuurt,Entire home/apt,159,3,2,2018-08-27,0.45,0
25281710,4609079,Oud-Oost,Entire home/apt,150,3,10,2018-09-04,1.6,0
25285507,30595041,De Baarsjes - Oud-West,Entire home/apt,290,3,5,2018-10-17,1.3,26
25287024,191021237,De Baarsjes - Oud-West,Entire home/apt,199,3,6,2018-10-23,1.32,59
25288083,80666564,Zuid,Entire home/apt,400,3,0,,,264
25288579,76387334,Zuid,Entire home/apt,550,3,2,2018-10-22,0.55,96
25288756,89936762,Oostelijk Havengebied - Indische Buurt,Private room,90,2,4,2018-10-09,0.69,16
25289400,6241572,Centrum-Oost,Entire home/apt,295,4,8,2018-10-13,1.57,64
25292036,26583441,Zuid,Private room,130,2,4,2018-10-07,0.67,0
25301621,67004536,Centrum-West,Entire home/apt,130,1,5,2018-08-09,0.8,0
25302548,65859990,De Baarsjes - Oud-West,Entire home/apt,175,2,5,2018-06-17,0.77,0
25304023,65859990,Centrum-Oost,Entire home/apt,175,2,1,2018-05-31,0.16,0
25307245,65859990,Centrum-West,Entire home/apt,147,2,14,2018-12-02,2.27,5
25307523,191154516,De Pijp - Rivierenbuurt,Private room,160,2,1,2018-07-01,0.19,0
25308669,65859990,De Baarsjes - Oud-West,Entire home/apt,109,2,2,2018-06-07,0.32,0
25310162,11442066,Centrum-West,Private room,120,1,26,2018-11-22,4.36,255
25310429,11442066,Centrum-West,Private room,125,1,38,2018-11-22,6.13,244
25310487,191172571,Oostelijk Havengebied - Indische Buurt,Entire home/apt,169,3,1,2018-07-24,0.22,0
25316393,14002325,De Baarsjes - Oud-West,Entire home/apt,77,3,3,2018-07-29,0.52,3
25319557,190991865,Oud-Noord,Entire home/apt,275,2,12,2018-11-18,1.88,3
25321591,191245125,De Baarsjes - Oud-West,Entire home/apt,149,3,13,2018-11-22,2.22,0
25323074,191256868,Bijlmer-Centrum,Entire home/apt,75,1,15,2018-11-29,3.17,0
25331635,4638659,De Pijp - Rivierenbuurt,Private room,120,1,0,,,219
25333720,27027333,De Baarsjes - Oud-West,Entire home/apt,125,2,1,2018-08-01,0.23,5
25334076,126069784,Centrum-West,Entire home/apt,200,3,6,2018-10-08,1.03,175
25334661,191338090,De Pijp - Rivierenbuurt,Entire home/apt,225,6,1,2018-08-11,0.25,51
25334792,17287100,Bos en Lommer,Private room,75,2,7,2018-11-04,1.75,21
25335360,191342401,Buitenveldert - Zuidas,Private room,100,1,15,2018-11-27,2.57,359
25337244,166533797,De Pijp - Rivierenbuurt,Entire home/apt,200,2,10,2018-10-27,2.26,115
25339084,191363788,Centrum-Oost,Entire home/apt,150,3,1,2018-07-23,0.22,0
25339777,2109728,De Baarsjes - Oud-West,Entire home/apt,30,7,0,,,0
25340332,191369855,De Pijp - Rivierenbuurt,Entire home/apt,125,3,3,2018-11-05,1.11,94
25342078,189740915,Oud-Oost,Private room,70,1,3,2018-07-08,0.57,0
25343436,16679663,Westerpark,Entire home/apt,95,2,2,2018-11-04,0.5,53
25344991,191256868,Bijlmer-Centrum,Entire home/apt,110,1,15,2018-08-27,2.31,0
25347034,186470988,IJburg - Zeeburgereiland,Entire home/apt,300,3,2,2018-07-01,0.36,360
25348531,191417752,Oud-Oost,Entire home/apt,175,3,1,2018-08-18,0.27,37
25348559,3026717,Bos en Lommer,Entire home/apt,129,2,3,2018-10-07,0.6,0
25349206,6873518,Oud-Oost,Entire home/apt,120,3,5,2018-10-09,0.79,8
25349319,16433767,Zuid,Entire home/apt,3900,30,1,2018-07-11,0.2,332
25349697,125123985,Zuid,Entire home/apt,95,5,4,2018-09-13,0.76,0
25349814,3447163,Bos en Lommer,Entire home/apt,130,3,3,2018-09-27,0.58,0
25355910,711896,Oud-Noord,Shared room,30,2,36,2018-12-02,5.78,173
25360365,191502670,De Baarsjes - Oud-West,Entire home/apt,100,3,4,2018-09-20,0.7,0
25360486,7088128,De Baarsjes - Oud-West,Entire home/apt,180,2,3,2018-07-05,0.52,0
25363481,191515954,Centrum-West,Entire home/apt,395,3,14,2018-11-19,3.82,4
25364229,56153677,Noord-West,Private room,60,1,14,2018-08-30,2.15,0
25364245,8767751,Buitenveldert - Zuidas,Entire home/apt,80,1,3,2018-10-22,1.08,283
25370911,18593510,Zuid,Entire home/apt,150,3,1,2018-06-08,0.16,0
25372743,37707267,IJburg - Zeeburgereiland,Entire home/apt,80,2,10,2018-09-16,1.89,0
25373341,191572998,De Pijp - Rivierenbuurt,Private room,60,7,16,2018-11-22,2.71,347
25374145,24724123,Centrum-West,Entire home/apt,250,3,4,2018-06-27,0.69,0
25381829,191633702,Centrum-West,Entire home/apt,166,3,6,2018-09-17,1.08,64
25385147,139578705,De Pijp - Rivierenbuurt,Private room,65,2,38,2018-11-19,5.88,0
25385417,60954428,Oud-Oost,Entire home/apt,100,2,10,2018-09-02,1.66,0
25386310,191661292,Bos en Lommer,Entire home/apt,120,2,9,2018-12-02,1.5,3
25388069,3995973,Zuid,Private room,150,3,8,2018-12-02,2.47,6
25390271,76104209,Oud-Noord,Entire home/apt,500,7,0,,,364
25391426,9435259,Zuid,Entire home/apt,120,2,3,2018-09-06,0.51,270
25392913,9993468,De Pijp - Rivierenbuurt,Entire home/apt,120,2,8,2018-10-07,1.24,1
25399199,5460973,Zuid,Private room,200,2,32,2018-12-03,5.11,332
25400397,40842117,Watergraafsmeer,Entire home/apt,65,2,0,,,3
25402681,188568901,Zuid,Entire home/apt,230,3,10,2018-11-18,1.89,9
25409372,184348028,Westerpark,Entire home/apt,200,2,3,2018-09-19,0.5,31
25409936,16007869,De Pijp - Rivierenbuurt,Entire home/apt,250,2,6,2018-10-25,0.96,159
25409975,191824051,Westerpark,Entire home/apt,150,2,3,2018-08-07,0.48,0
25411801,191836136,Centrum-Oost,Entire home/apt,200,3,1,2018-07-22,0.22,3
25411927,7088520,De Baarsjes - Oud-West,Entire home/apt,175,1,12,2018-08-05,2.0,0
25413965,8485124,De Baarsjes - Oud-West,Entire home/apt,117,4,4,2018-10-23,1.48,68
25414220,4252191,De Baarsjes - Oud-West,Entire home/apt,200,4,16,2018-11-18,3.5,23
25416076,63939811,Westerpark,Private room,80,1,9,2018-09-17,1.96,0
25419662,8214842,De Baarsjes - Oud-West,Private room,150,2,11,2018-11-04,1.98,0
25419888,28954636,Bos en Lommer,Entire home/apt,130,2,6,2018-11-19,0.97,0
25421355,29944350,Geuzenveld - Slotermeer,Entire home/apt,113,5,4,2018-08-18,0.69,15
25422690,191915428,Bos en Lommer,Entire home/apt,145,3,0,,,17
25423601,191921362,Noord-Oost,Private room,35,12,0,,,0
25424237,191925832,Gaasperdam - Driemond,Private room,75,1,2,2018-08-05,0.38,0
25426163,191940047,Zuid,Entire home/apt,229,2,1,2018-06-28,0.19,0
25433312,14597928,De Baarsjes - Oud-West,Entire home/apt,149,2,3,2018-10-14,1.01,15
25433802,192000912,Oud-Noord,Private room,60,1,5,2018-08-20,0.79,0
25435485,192010958,Zuid,Entire home/apt,149,3,1,2018-11-17,1.0,7
25436146,192015032,Oud-Oost,Entire home/apt,175,2,7,2018-10-28,1.62,28
25436200,33239471,De Baarsjes - Oud-West,Entire home/apt,198,2,6,2018-08-20,1.34,0
25437420,9918698,Centrum-West,Private room,220,3,19,2018-12-02,3.29,28
25438018,118475452,Centrum-West,Entire home/apt,249,2,7,2018-10-05,1.5,7
25439642,17190786,Zuid,Entire home/apt,200,2,5,2018-10-29,1.35,7
25441196,192041753,IJburg - Zeeburgereiland,Entire home/apt,170,2,3,2018-08-18,0.6,0
25446913,18737936,Watergraafsmeer,Private room,195,2,0,,,365
25446996,192078993,Westerpark,Private room,95,2,5,2018-11-25,5.0,13
25447222,39280102,De Baarsjes - Oud-West,Entire home/apt,90,3,3,2018-10-07,0.95,14
25450103,189173610,Centrum-Oost,Entire home/apt,150,3,9,2018-08-18,1.56,0
25450874,65704401,Oud-Oost,Entire home/apt,125,2,10,2018-11-18,1.62,2
25452323,21304713,Oostelijk Havengebied - Indische Buurt,Private room,149,2,0,,,0
25453177,30167115,Bos en Lommer,Private room,85,1,53,2018-12-03,8.59,76
25464626,28328829,Centrum-Oost,Private room,143,2,1,2018-05-31,0.16,24
25464996,65859990,De Baarsjes - Oud-West,Entire home/apt,90,2,9,2018-11-30,1.5,0
25465470,91836948,Gaasperdam - Driemond,Entire home/apt,120,5,0,,,65
25465718,188461310,Centrum-Oost,Entire home/apt,500,2,1,2018-09-02,0.31,63
25465959,192002178,De Baarsjes - Oud-West,Private room,80,2,17,2018-10-01,2.71,0
25466081,65859990,De Baarsjes - Oud-West,Entire home/apt,175,2,10,2018-08-13,1.91,0
25466977,16160467,IJburg - Zeeburgereiland,Entire home/apt,220,3,2,2018-08-14,0.47,136
25467147,192226198,De Pijp - Rivierenbuurt,Entire home/apt,160,2,14,2018-11-18,2.19,361
25471068,76104209,Centrum-West,Entire home/apt,600,7,0,,,364
25472396,192253158,Centrum-Oost,Entire home/apt,300,2,8,2018-08-08,1.52,0
25472669,65859990,Centrum-Oost,Entire home/apt,90,2,5,2018-07-20,0.85,0
25473070,76104209,Centrum-Oost,Entire home/apt,550,7,1,2018-06-26,0.18,364
25474605,15976351,Centrum-West,Private room,199,1,11,2018-11-12,1.91,1
25475451,76104209,Centrum-West,Entire home/apt,650,7,1,2018-10-21,0.64,364
25475644,28924603,Noord-Oost,Entire home/apt,80,2,1,2018-09-20,0.38,15
25475696,34369365,Noord-West,Private room,65,1,26,2018-11-18,4.22,168
25477493,192288557,Noord-Oost,Entire home/apt,150,3,7,2018-12-03,1.15,1
25477536,76104209,Centrum-West,Entire home/apt,625,7,0,,,364
25480663,9808212,Oostelijk Havengebied - Indische Buurt,Entire home/apt,150,3,6,2018-12-03,1.32,6
25481046,125136878,De Baarsjes - Oud-West,Entire home/apt,200,1,7,2018-10-20,1.29,80
25483583,42343378,De Pijp - Rivierenbuurt,Private room,100,3,3,2018-08-20,0.54,0
25485617,137681935,Zuid,Entire home/apt,100,2,9,2018-10-21,1.63,1
25496577,115915414,De Baarsjes - Oud-West,Entire home/apt,150,1,0,,,0
25500038,192441333,Zuid,Entire home/apt,129,2,2,2018-06-10,0.33,0
25500281,76104209,Centrum-Oost,Entire home/apt,600,7,0,,,364
25500488,49172846,De Baarsjes - Oud-West,Entire home/apt,145,3,2,2018-08-24,0.53,0
25502184,2648563,De Baarsjes - Oud-West,Private room,75,1,21,2018-11-07,3.33,0
25502356,192244528,Centrum-West,Entire home/apt,170,2,13,2018-09-25,2.27,47
25504581,177631494,Centrum-West,Entire home/apt,95,2,5,2018-11-02,0.82,0
25505584,192476603,Bos en Lommer,Entire home/apt,109,2,3,2018-10-22,0.67,16
25508932,192489725,Noord-West,Private room,50,1,24,2018-10-17,3.98,0
25511088,32038289,Centrum-Oost,Private room,165,1,1,2018-06-16,0.17,0
25511269,145831805,De Baarsjes - Oud-West,Private room,78,2,12,2018-11-04,2.29,34
25511963,192518648,Bos en Lommer,Entire home/apt,129,2,6,2018-11-25,1.18,3
25512119,185510010,Centrum-Oost,Entire home/apt,170,1,15,2018-11-18,2.6,170
25515656,65848177,Centrum-West,Entire home/apt,255,4,2,2018-06-29,0.33,43
25521956,517215,De Baarsjes - Oud-West,Entire home/apt,138,3,3,2018-08-13,0.65,0
25523046,192606579,De Baarsjes - Oud-West,Entire home/apt,170,3,13,2018-10-28,2.87,0
25525261,65859990,De Pijp - Rivierenbuurt,Entire home/apt,175,2,6,2018-08-27,1.4,0
25525306,25704982,De Pijp - Rivierenbuurt,Entire home/apt,190,5,2,2018-07-28,0.43,0
25528998,76104209,Centrum-Oost,Entire home/apt,550,7,0,,,364
25529159,21375717,De Baarsjes - Oud-West,Private room,140,2,12,2018-10-26,2.12,332
25530147,76104209,Centrum-West,Entire home/apt,625,7,0,,,364
25531741,76104209,Centrum-West,Entire home/apt,400,7,0,,,351
25543063,47920542,IJburg - Zeeburgereiland,Private room,100,2,5,2018-06-25,0.83,47
25543676,12782398,De Pijp - Rivierenbuurt,Entire home/apt,75,1,12,2018-11-07,2.79,29
25544684,62351166,De Baarsjes - Oud-West,Entire home/apt,134,4,3,2018-08-03,0.53,0
25545124,20003274,Centrum-West,Entire home/apt,110,4,2,2018-08-06,0.42,0
25545352,80686051,Zuid,Private room,180,3,1,2018-11-04,0.91,22
25556957,192806565,Watergraafsmeer,Entire home/apt,185,4,3,2018-08-16,0.67,2
25557506,21925898,Oostelijk Havengebied - Indische Buurt,Entire home/apt,125,1,19,2018-11-19,3.06,4
25559401,22981553,Oostelijk Havengebied - Indische Buurt,Entire home/apt,200,3,1,2018-07-29,0.23,0
25560759,9543617,De Baarsjes - Oud-West,Entire home/apt,220,4,2,2018-09-08,0.36,6
25563583,76104209,Centrum-Oost,Entire home/apt,600,7,0,,,364
25566047,76104209,De Pijp - Rivierenbuurt,Entire home/apt,500,5,0,,,365
25566086,179798017,IJburg - Zeeburgereiland,Entire home/apt,115,14,1,2018-07-05,0.19,177
25566163,192844667,Centrum-West,Private room,50,3,24,2018-11-22,5.14,62
25570002,39113987,Zuid,Entire home/apt,175,2,1,2018-06-29,0.19,0
25572873,7572899,Bos en Lommer,Entire home/apt,150,2,3,2018-07-01,0.52,5
25576956,113392608,Oud-Oost,Private room,89,3,3,2018-06-28,0.5,0
25579192,192911554,Oud-Oost,Entire home/apt,199,3,15,2018-10-16,2.87,54
25579925,3349629,Westerpark,Entire home/apt,250,3,8,2018-10-30,1.45,227
25595762,20250791,De Pijp - Rivierenbuurt,Entire home/apt,150,2,7,2018-09-23,1.32,2
25600688,15473489,Bos en Lommer,Entire home/apt,200,2,4,2018-09-17,0.77,8
25613126,32856216,Oud-Oost,Private room,195,2,4,2018-11-18,0.72,0
25617715,96934190,Zuid,Entire home/apt,120,2,3,2018-08-04,0.54,0
25618703,10185079,Centrum-West,Entire home/apt,350,2,10,2018-10-29,2.17,4
25643074,193154855,Westerpark,Entire home/apt,189,3,4,2018-08-10,0.76,8
25648183,22843084,De Pijp - Rivierenbuurt,Entire home/apt,105,3,6,2018-11-18,1.13,1
25653581,8085694,Zuid,Entire home/apt,130,30,0,,,339
25658776,2209319,De Baarsjes - Oud-West,Entire home/apt,112,2,4,2018-08-18,0.7,0
25660967,32883647,De Baarsjes - Oud-West,Entire home/apt,100,2,7,2018-10-21,1.52,0
25662002,193227016,De Pijp - Rivierenbuurt,Entire home/apt,170,2,7,2018-09-24,1.13,34
25667894,193254750,De Baarsjes - Oud-West,Entire home/apt,150,3,1,2018-06-06,0.16,45
25669366,70327141,Oud-Oost,Private room,125,2,9,2018-11-30,1.56,116
25670435,93820775,Oud-Oost,Entire home/apt,127,3,4,2018-07-29,0.74,9
25673486,119732802,Buitenveldert - Zuidas,Entire home/apt,140,4,5,2018-12-03,0.89,0
25676704,24440127,De Pijp - Rivierenbuurt,Entire home/apt,215,3,3,2018-09-18,0.49,363
